uid,sid
4422,743
4423,237
4423,97
4423,128
4423,156
4423,44
4423,0
4423,124
4423,5
4423,127
4423,132
4423,145
4423,714
4423,209
4423,434
4423,199
4423,643
4423,213
4423,669
4423,48
4424,33
4424,97
4424,40
4424,123
4424,587
4424,128
4424,321
4424,420
4424,9
4424,662
4424,385
4424,156
4424,7
4424,96
4424,44
4424,244
4424,104
4424,277
4424,51
4424,58
4424,0
4424,124
4424,5
4424,127
4424,50
4424,642
4424,155
4424,733
4424,305
4424,432
4424,189
4424,538
4424,132
4424,214
4424,290
4424,167
4424,315
4424,145
4424,41
4424,168
4424,376
4424,171
4424,381
4424,221
4424,62
4424,13
4424,68
4424,259
4424,264
4424,148
4424,714
4424,64
4424,67
4424,209
4424,1158
4424,317
4424,755
4424,105
4424,217
4424,218
4424,184
4424,84
4424,116
4424,195
4424,22
4424,611
4424,186
4424,160
4424,78
4424,246
4424,283
4424,60
4424,541
4424,352
4424,512
4424,151
4424,113
4424,199
4424,547
4424,643
4424,213
4424,669
4424,437
4424,177
4424,4
4424,280
4424,27
4424,92
4424,134
4424,788
4424,273
4424,164
4424,38
4424,210
4424,15
4424,19
4424,23
4424,711
4424,741
4424,743
4424,183
4424,48
4424,26
4425,385
4425,44
4425,50
4425,642
4425,189
4425,13
4425,766
4425,116
4425,22
4425,246
4425,199
4425,177
4425,27
4425,23
4425,743
4425,183
4426,40
4426,50
4426,290
4426,171
4426,381
4426,259
4426,84
4426,116
4426,78
4426,151
4426,26
4427,515
4427,104
4427,209
4427,1158
4427,184
4427,352
4427,512
4427,213
4427,4
4427,788
4427,273
4427,48
4428,237
4428,0
4428,68
4428,259
4428,218
4428,246
4428,541
4428,669
4428,743
4429,33
4429,40
4429,123
4429,156
4429,515
4429,244
4429,104
4429,51
4429,5
4429,290
4429,167
4429,315
4429,41
4429,376
4429,171
4429,381
4429,148
4429,64
4429,184
4429,116
4429,352
4429,280
4429,92
4429,134
4429,788
4429,164
4429,23
4429,48
4430,97
4430,128
4430,662
4430,244
4430,104
4430,0
4430,127
4430,132
4430,167
4430,376
4430,259
4430,1158
4430,105
4430,184
4430,611
4430,246
4430,669
4430,23
4431,420
4431,206
4431,0
4431,264
4431,766
4431,184
4431,84
4431,116
4431,547
4431,437
4431,177
4431,27
4431,92
4431,134
4431,15
4431,531
4432,97
4432,123
4432,128
4432,321
4432,662
4432,96
4432,44
4432,277
4432,206
4432,51
4432,124
4432,5
4432,127
4432,432
4432,189
4432,538
4432,132
4432,214
4432,62
4432,259
4432,714
4432,64
4432,209
4432,1158
4432,755
4432,434
4432,217
4432,84
4432,22
4432,611
4432,246
4432,60
4432,512
4432,151
4432,113
4432,643
4432,213
4432,92
4432,273
4432,38
4432,19
4432,23
4432,741
4432,743
4432,48
4432,26
4433,5
4433,168
4433,376
4433,317
4433,184
4433,160
4433,199
4433,4
4433,711
4433,26
4434,244
4434,104
4434,277
4434,51
4434,733
4434,305
4434,167
4434,315
4434,171
4434,317
4434,184
4434,22
4434,352
4434,280
4434,788
4434,164
4435,237
4435,97
4435,40
4435,128
4435,662
4435,515
4435,7
4435,104
4435,206
4435,58
4435,50
4435,733
4435,305
4435,132
4435,290
4435,168
4435,68
4435,259
4435,67
4435,317
4435,755
4435,218
4435,184
4435,84
4435,116
4435,22
4435,78
4435,246
4435,283
4435,541
4435,352
4435,151
4435,199
4435,547
4435,669
4435,177
4435,4
4435,280
4435,92
4435,134
4435,243
4435,788
4435,273
4435,38
4435,23
4435,711
4435,743
4436,97
4436,40
4436,587
4436,321
4436,385
4436,44
4436,206
4436,58
4436,127
4436,50
4436,642
4436,733
4436,305
4436,432
4436,189
4436,290
4436,145
4436,168
4436,171
4436,62
4436,13
4436,264
4436,148
4436,64
4436,209
4436,317
4436,755
4436,434
4436,217
4436,218
4436,116
4436,195
4436,22
4436,186
4436,160
4436,352
4436,512
4436,151
4436,199
4436,547
4436,213
4436,669
4436,437
4436,788
4436,273
4436,164
4436,38
4436,210
4436,15
4436,19
4436,711
4437,97
4437,40
4437,587
4437,7
4437,206
4437,124
4437,41
4437,381
4437,13
4437,714
4437,64
4437,1158
4437,755
4437,434
4437,218
4437,186
4437,78
4437,113
4437,199
4437,547
4437,643
4437,437
4437,4
4437,280
4437,92
4437,788
4437,164
4437,210
4437,23
4437,183
4437,48
4437,26
4438,104
4438,733
4438,64
4438,184
4438,22
4438,4
4438,243
4438,273
4438,38
4438,741
4439,237
4439,128
4439,96
4439,104
4439,206
4439,0
4439,5
4439,167
4439,168
4439,13
4439,68
4439,67
4439,209
4439,84
4439,22
4439,541
4439,547
4439,213
4439,273
4439,15
4439,23
4440,420
4440,432
4440,132
4440,264
4440,148
4440,184
4440,22
4440,113
4440,669
4440,437
4440,92
4440,711
4440,48
4441,662
4441,0
4441,124
4441,199
4442,40
4442,9
4442,104
4442,206
4442,733
4442,305
4442,766
4442,218
4442,184
4442,84
4442,116
4442,246
4442,199
4442,177
4442,743
4443,40
4443,123
4443,128
4443,515
4443,44
4443,104
4443,277
4443,124
4443,5
4443,127
4443,733
4443,305
4443,167
4443,315
4443,168
4443,64
4443,317
4443,218
4443,184
4443,84
4443,352
4443,512
4443,113
4443,437
4443,4
4443,92
4443,134
4443,788
4443,273
4443,38
4443,48
4444,237
4444,104
4444,0
4444,5
4444,733
4444,305
4444,68
4444,184
4444,160
4444,541
4444,199
4444,643
4444,15
4445,237
4445,33
4445,97
4445,40
4445,123
4445,587
4445,128
4445,9
4445,515
4445,7
4445,96
4445,44
4445,244
4445,104
4445,206
4445,51
4445,124
4445,5
4445,127
4445,642
4445,155
4445,733
4445,432
4445,189
4445,132
4445,214
4445,290
4445,168
4445,376
4445,171
4445,62
4445,13
4445,259
4445,264
4445,714
4445,64
4445,67
4445,209
4445,755
4445,217
4445,218
4445,184
4445,116
4445,195
4445,22
4445,186
4445,160
4445,78
4445,60
4445,352
4445,151
4445,113
4445,528
4445,643
4445,213
4445,669
4445,177
4445,4
4445,92
4445,788
4445,15
4445,19
4445,23
4445,711
4445,741
4445,183
4445,48
4445,26
4446,97
4446,123
4446,587
4446,128
4446,321
4446,420
4446,9
4446,662
4446,385
4446,156
4446,7
4446,96
4446,44
4446,244
4446,104
4446,277
4446,206
4446,51
4446,58
4446,0
4446,124
4446,5
4446,127
4446,642
4446,155
4446,432
4446,189
4446,538
4446,132
4446,214
4446,167
4446,315
4446,145
4446,168
4446,376
4446,171
4446,381
4446,221
4446,62
4446,13
4446,259
4446,264
4446,148
4446,714
4446,64
4446,67
4446,209
4446,1158
4446,755
4446,434
4446,105
4446,766
4446,217
4446,218
4446,184
4446,84
4446,116
4446,195
4446,22
4446,611
4446,186
4446,160
4446,78
4446,246
4446,60
4446,512
4446,151
4446,113
4446,199
4446,547
4446,528
4446,643
4446,213
4446,669
4446,177
4446,273
4446,210
4446,15
4446,19
4446,711
4446,743
4446,183
4446,26
4447,237
4447,33
4447,97
4447,40
4447,123
4447,587
4447,128
4447,321
4447,420
4447,9
4447,662
4447,385
4447,3
4447,156
4447,515
4447,7
4447,96
4447,44
4447,499
4447,244
4447,104
4447,277
4447,206
4447,51
4447,58
4447,0
4447,124
4447,5
4447,127
4447,50
4447,642
4447,155
4447,733
4447,305
4447,432
4447,189
4447,538
4447,132
4447,214
4447,290
4447,167
4447,145
4447,41
4447,168
4447,376
4447,171
4447,381
4447,221
4447,62
4447,13
4447,68
4447,259
4447,264
4447,148
4447,714
4447,64
4447,67
4447,209
4447,1158
4447,317
4447,755
4447,434
4447,105
4447,766
4447,217
4447,218
4447,184
4447,84
4447,116
4447,195
4447,22
4447,611
4447,186
4447,160
4447,78
4447,246
4447,283
4447,60
4447,541
4447,352
4447,512
4447,151
4447,113
4447,199
4447,547
4447,528
4447,643
4447,213
4447,669
4447,437
4447,177
4447,4
4447,280
4447,92
4447,243
4447,788
4447,273
4447,164
4447,38
4447,210
4447,15
4447,19
4447,711
4447,531
4447,741
4447,743
4447,183
4447,48
4447,26
4448,237
4448,33
4448,40
4448,662
4448,515
4448,96
4448,44
4448,499
4448,244
4448,104
4448,277
4448,206
4448,124
4448,5
4448,155
4448,733
4448,305
4448,432
4448,189
4448,538
4448,132
4448,290
4448,167
4448,315
4448,376
4448,171
4448,381
4448,62
4448,13
4448,68
4448,264
4448,64
4448,317
4448,755
4448,184
4448,116
4448,195
4448,22
4448,611
4448,160
4448,60
4448,541
4448,352
4448,151
4448,113
4448,547
4448,528
4448,643
4448,4
4448,92
4448,134
4448,243
4448,788
4448,273
4448,38
4448,531
4448,743
4448,48
4448,26
4449,97
4449,662
4449,96
4449,44
4449,277
4449,155
4449,733
4449,432
4449,189
4449,538
4449,214
4449,376
4449,62
4449,714
4449,209
4449,217
4449,22
4449,611
4449,160
4449,60
4449,113
4449,528
4449,643
4449,19
4449,741
4449,743
4449,26
4450,40
4450,128
4450,9
4450,515
4450,7
4450,44
4450,244
4450,104
4450,51
4450,58
4450,0
4450,124
4450,5
4450,127
4450,50
4450,642
4450,305
4450,432
4450,189
4450,132
4450,290
4450,167
4450,168
4450,171
4450,381
4450,221
4450,13
4450,259
4450,264
4450,64
4450,67
4450,317
4450,755
4450,434
4450,217
4450,184
4450,84
4450,116
4450,22
4450,160
4450,246
4450,60
4450,352
4450,151
4450,113
4450,199
4450,547
4450,213
4450,669
4450,437
4450,27
4450,92
4450,134
4450,788
4450,164
4450,210
4450,23
4450,711
4450,741
4450,48
4450,26
4451,237
4451,33
4451,97
4451,40
4451,128
4451,3
4451,156
4451,515
4451,499
4451,244
4451,104
4451,51
4451,50
4451,305
4451,432
4451,189
4451,290
4451,167
4451,315
4451,145
4451,376
4451,381
4451,62
4451,68
4451,317
4451,184
4451,116
4451,78
4451,246
4451,283
4451,151
4451,113
4451,528
4451,437
4451,4
4451,27
4451,92
4451,134
4451,243
4451,38
4451,23
4452,97
4452,5
4452,733
4452,189
4452,538
4452,132
4452,376
4452,62
4452,317
4452,184
4452,113
4452,199
4452,528
4452,643
4453,237
4453,97
4453,44
4453,244
4453,51
4453,155
4453,432
4453,189
4453,132
4453,376
4453,62
4453,68
4453,259
4453,67
4453,160
4453,246
4453,60
4453,541
4453,512
4453,113
4453,531
4454,237
4454,515
4454,104
4454,277
4454,5
4454,50
4454,315
4454,218
4454,184
4454,541
4454,512
4454,669
4454,4
4454,134
4454,788
4454,273
4454,38
4454,531
4454,743
4455,237
4455,33
4455,40
4455,123
4455,128
4455,321
4455,420
4455,9
4455,244
4455,104
4455,51
4455,127
4455,50
4455,132
4455,290
4455,167
4455,315
4455,381
4455,68
4455,67
4455,755
4455,766
4455,116
4455,78
4455,246
4455,541
4455,4
4455,134
4455,243
4455,273
4455,38
4455,531
4455,741
4455,48
4455,26
4456,97
4456,587
4456,128
4456,321
4456,420
4456,662
4456,96
4456,44
4456,244
4456,51
4456,0
4456,124
4456,5
4456,642
4456,305
4456,432
4456,132
4456,214
4456,167
4456,168
4456,376
4456,259
4456,714
4456,64
4456,67
4456,209
4456,434
4456,217
4456,218
4456,116
4456,22
4456,611
4456,246
4456,151
4456,199
4456,547
4456,669
4456,92
4456,134
4456,210
4456,19
4456,23
4456,743
4456,48
4456,26
4457,97
4457,40
4457,587
4457,128
4457,420
4457,156
4457,515
4457,7
4457,44
4457,499
4457,244
4457,104
4457,206
4457,51
4457,58
4457,124
4457,5
4457,127
4457,642
4457,733
4457,432
4457,538
4457,214
4457,315
4457,145
4457,168
4457,376
4457,171
4457,13
4457,68
4457,259
4457,148
4457,714
4457,64
4457,67
4457,209
4457,317
4457,755
4457,766
4457,217
4457,184
4457,84
4457,116
4457,195
4457,22
4457,611
4457,186
4457,78
4457,246
4457,283
4457,60
4457,541
4457,512
4457,113
4457,547
4457,177
4457,92
4457,134
4457,243
4457,273
4457,164
4457,38
4457,19
4457,23
4457,531
4457,741
4457,743
4457,183
4457,26
4458,237
4458,128
4458,3
4458,515
4458,7
4458,244
4458,104
4458,51
4458,0
4458,124
4458,642
4458,733
4458,305
4458,189
4458,290
4458,167
4458,315
4458,145
4458,41
4458,168
4458,171
4458,381
4458,221
4458,13
4458,68
4458,714
4458,64
4458,67
4458,317
4458,434
4458,184
4458,84
4458,116
4458,22
4458,611
4458,541
4458,547
4458,669
4458,177
4458,134
4458,243
4458,273
4458,164
4458,15
4458,19
4458,23
4458,711
4458,183
4458,48
4459,97
4459,3
4459,515
4459,244
4459,104
4459,58
4459,155
4459,733
4459,432
4459,189
4459,132
4459,290
4459,145
4459,41
4459,171
4459,259
4459,264
4459,64
4459,67
4459,116
4459,195
4459,160
4459,60
4459,352
4459,113
4459,243
4459,788
4459,164
4459,48
4460,237
4460,33
4460,97
4460,587
4460,128
4460,9
4460,662
4460,385
4460,7
4460,96
4460,44
4460,104
4460,206
4460,58
4460,124
4460,5
4460,127
4460,155
4460,733
4460,189
4460,538
4460,132
4460,214
4460,376
4460,62
4460,68
4460,714
4460,64
4460,209
4460,755
4460,217
4460,218
4460,84
4460,195
4460,22
4460,611
4460,186
4460,160
4460,60
4460,151
4460,113
4460,528
4460,643
4460,243
4460,711
4460,741
4460,743
4460,26
4461,237
4461,128
4461,515
4461,5
4461,68
4461,1158
4461,317
4461,218
4461,541
4461,352
4461,199
4461,788
4461,531
4462,244
4462,51
4462,0
4462,259
4462,280
4462,48
4463,128
4463,531
4464,33
4464,420
4464,662
4464,3
4464,156
4464,104
4464,305
4464,171
4464,68
4464,67
4464,1158
4464,766
4464,184
4464,177
4464,23
4465,587
4465,44
4465,104
4465,206
4465,0
4465,733
4465,168
4465,714
4465,64
4465,317
4465,755
4465,434
4465,105
4465,766
4465,217
4465,218
4465,184
4465,186
4465,160
4465,199
4465,547
4465,643
4465,213
4465,669
4465,177
4465,4
4465,92
4465,273
4465,15
4465,743
4465,183
4465,26
4466,587
4466,662
4466,385
4466,499
4466,277
4466,0
4466,127
4466,642
4466,167
4466,168
4466,171
4466,264
4466,218
4466,22
4466,78
4466,283
4466,151
4466,113
4466,547
4466,437
4466,177
4466,4
4466,27
4466,273
4466,15
4466,26
4467,128
4467,321
4467,420
4467,9
4467,662
4467,7
4467,104
4467,0
4467,127
4467,305
4467,167
4467,171
4467,221
4467,264
4467,105
4467,246
4467,547
4467,669
4467,437
4467,27
4467,92
4467,134
4467,15
4467,711
4467,48
4468,97
4468,123
4468,420
4468,96
4468,0
4468,127
4468,209
4468,217
4468,246
4468,741
4469,237
4469,97
4469,40
4469,123
4469,128
4469,9
4469,662
4469,385
4469,156
4469,96
4469,44
4469,277
4469,206
4469,58
4469,124
4469,5
4469,127
4469,50
4469,642
4469,155
4469,733
4469,432
4469,538
4469,132
4469,214
4469,167
4469,168
4469,62
4469,13
4469,264
4469,148
4469,714
4469,64
4469,209
4469,755
4469,434
4469,217
4469,218
4469,84
4469,116
4469,195
4469,22
4469,186
4469,160
4469,78
4469,60
4469,541
4469,352
4469,512
4469,151
4469,113
4469,547
4469,528
4469,643
4469,213
4469,437
4469,177
4469,4
4469,280
4469,92
4469,38
4469,210
4469,23
4469,711
4469,531
4469,48
4469,26
4470,128
4470,321
4470,420
4470,9
4470,385
4470,7
4470,44
4470,499
4470,244
4470,104
4470,206
4470,51
4470,0
4470,124
4470,5
4470,127
4470,290
4470,167
4470,41
4470,168
4470,62
4470,13
4470,259
4470,1158
4470,434
4470,105
4470,766
4470,184
4470,84
4470,116
4470,611
4470,78
4470,246
4470,151
4470,113
4470,199
4470,547
4470,213
4470,669
4470,437
4470,177
4470,280
4470,273
4470,38
4470,210
4470,15
4470,19
4470,23
4470,531
4470,48
4470,26
4471,237
4471,97
4471,123
4471,587
4471,128
4471,9
4471,662
4471,385
4471,156
4471,44
4471,244
4471,277
4471,58
4471,124
4471,127
4471,642
4471,155
4471,733
4471,305
4471,432
4471,189
4471,538
4471,132
4471,214
4471,290
4471,41
4471,168
4471,171
4471,381
4471,62
4471,68
4471,259
4471,264
4471,148
4471,714
4471,64
4471,67
4471,209
4471,317
4471,434
4471,105
4471,217
4471,218
4471,116
4471,195
4471,22
4471,186
4471,160
4471,78
4471,246
4471,283
4471,60
4471,541
4471,352
4471,151
4471,113
4471,199
4471,547
4471,528
4471,643
4471,213
4471,669
4471,437
4471,27
4471,92
4471,134
4471,273
4471,38
4471,210
4471,19
4471,711
4471,743
4471,183
4471,48
4471,26
4472,33
4472,40
4472,587
4472,128
4472,662
4472,385
4472,44
4472,499
4472,244
4472,206
4472,51
4472,58
4472,0
4472,124
4472,127
4472,642
4472,155
4472,733
4472,290
4472,167
4472,41
4472,376
4472,381
4472,221
4472,68
4472,259
4472,264
4472,148
4472,64
4472,755
4472,105
4472,766
4472,217
4472,184
4472,116
4472,195
4472,22
4472,611
4472,246
4472,283
4472,352
4472,151
4472,113
4472,199
4472,547
4472,669
4472,437
4472,177
4472,4
4472,788
4472,273
4472,38
4472,210
4472,19
4472,23
4472,531
4472,743
4472,183
4472,26
4473,244
4473,51
4473,0
4473,168
4473,259
4473,434
4473,669
4473,711
4474,97
4474,44
4474,50
4474,155
4474,733
4474,189
4474,538
4474,167
4474,62
4474,259
4474,64
4474,116
4474,22
4474,160
4474,246
4474,60
4474,113
4474,280
4474,48
4475,237
4475,97
4475,321
4475,420
4475,9
4475,662
4475,515
4475,96
4475,44
4475,104
4475,206
4475,51
4475,124
4475,5
4475,155
4475,733
4475,432
4475,189
4475,538
4475,132
4475,376
4475,62
4475,714
4475,64
4475,67
4475,209
4475,766
4475,184
4475,116
4475,22
4475,512
4475,113
4475,199
4475,643
4475,177
4475,134
4475,243
4475,23
4475,26
4476,237
4476,97
4476,128
4476,385
4476,3
4476,96
4476,44
4476,104
4476,277
4476,124
4476,127
4476,305
4476,432
4476,189
4476,132
4476,214
4476,167
4476,315
4476,68
4476,259
4476,264
4476,148
4476,64
4476,217
4476,22
4476,186
4476,160
4476,78
4476,246
4476,60
4476,352
4476,113
4476,643
4476,92
4476,134
4476,38
4476,210
4476,711
4476,743
4476,48
4477,237
4477,33
4477,97
4477,40
4477,587
4477,128
4477,420
4477,9
4477,662
4477,3
4477,515
4477,96
4477,44
4477,499
4477,244
4477,104
4477,206
4477,51
4477,58
4477,0
4477,124
4477,5
4477,127
4477,50
4477,642
4477,155
4477,733
4477,189
4477,538
4477,132
4477,214
4477,290
4477,167
4477,315
4477,145
4477,41
4477,376
4477,381
4477,221
4477,62
4477,13
4477,68
4477,259
4477,264
4477,148
4477,714
4477,64
4477,209
4477,1158
4477,317
4477,217
4477,218
4477,184
4477,116
4477,195
4477,22
4477,611
4477,186
4477,78
4477,246
4477,283
4477,60
4477,541
4477,352
4477,151
4477,113
4477,213
4477,669
4477,177
4477,4
4477,280
4477,134
4477,243
4477,273
4477,164
4477,38
4477,210
4477,15
4477,19
4477,711
4477,531
4477,741
4477,743
4477,183
4477,48
4478,321
4478,9
4478,44
4478,124
4478,127
4478,132
4478,714
4478,209
4478,755
4478,434
4478,217
4478,151
4478,199
4478,643
4478,213
4478,669
4478,210
4478,711
4478,48
4479,33
4479,40
4479,123
4479,587
4479,128
4479,662
4479,385
4479,3
4479,515
4479,7
4479,96
4479,44
4479,244
4479,104
4479,206
4479,51
4479,0
4479,124
4479,5
4479,127
4479,642
4479,432
4479,189
4479,538
4479,132
4479,214
4479,290
4479,167
4479,315
4479,145
4479,41
4479,168
4479,376
4479,171
4479,381
4479,13
4479,259
4479,264
4479,64
4479,67
4479,209
4479,1158
4479,755
4479,434
4479,105
4479,766
4479,217
4479,218
4479,184
4479,84
4479,116
4479,195
4479,160
4479,246
4479,60
4479,352
4479,512
4479,151
4479,199
4479,547
4479,643
4479,213
4479,669
4479,437
4479,177
4479,280
4479,27
4479,92
4479,134
4479,243
4479,788
4479,273
4479,164
4479,210
4479,15
4479,19
4479,23
4479,711
4479,741
4479,183
4479,48
4479,26
4480,97
4480,128
4480,44
4480,104
4480,51
4480,58
4480,5
4480,432
4480,189
4480,132
4480,259
4480,264
4480,195
4480,22
4480,60
4480,151
4480,113
4480,213
4480,134
4480,38
4480,48
4481,33
4481,97
4481,40
4481,123
4481,587
4481,128
4481,321
4481,420
4481,9
4481,662
4481,385
4481,3
4481,156
4481,515
4481,7
4481,96
4481,44
4481,244
4481,104
4481,206
4481,51
4481,58
4481,0
4481,124
4481,5
4481,127
4481,155
4481,305
4481,189
4481,538
4481,290
4481,167
4481,315
4481,145
4481,41
4481,168
4481,376
4481,171
4481,381
4481,13
4481,259
4481,264
4481,148
4481,714
4481,64
4481,67
4481,209
4481,1158
4481,755
4481,105
4481,217
4481,218
4481,184
4481,84
4481,116
4481,195
4481,22
4481,186
4481,160
4481,78
4481,246
4481,283
4481,352
4481,512
4481,151
4481,113
4481,199
4481,547
4481,213
4481,669
4481,437
4481,280
4481,92
4481,273
4481,38
4481,210
4481,15
4481,19
4481,23
4481,711
4481,531
4481,741
4481,743
4481,183
4481,48
4481,26
4482,587
4482,156
4482,7
4482,96
4482,244
4482,104
4482,0
4482,124
4482,5
4482,167
4482,145
4482,41
4482,168
4482,171
4482,221
4482,264
4482,148
4482,67
4482,434
4482,116
4482,283
4482,669
4482,437
4482,280
4482,27
4482,92
4482,134
4482,164
4482,711
4482,48
4482,26
4483,237
4483,587
4483,321
4483,420
4483,9
4483,156
4483,7
4483,96
4483,44
4483,499
4483,244
4483,104
4483,206
4483,0
4483,124
4483,5
4483,127
4483,642
4483,733
4483,132
4483,41
4483,168
4483,171
4483,13
4483,64
4483,755
4483,105
4483,218
4483,84
4483,116
4483,22
4483,283
4483,541
4483,352
4483,113
4483,547
4483,528
4483,643
4483,177
4483,280
4483,134
4483,273
4483,15
4483,19
4483,743
4483,183
4483,26
4484,33
4484,97
4484,128
4484,156
4484,104
4484,155
4484,432
4484,189
4484,132
4484,315
4484,145
4484,376
4484,221
4484,62
4484,259
4484,264
4484,184
4484,116
4484,195
4484,22
4484,246
4484,60
4484,541
4484,151
4484,113
4484,437
4484,280
4484,788
4484,38
4485,128
4485,5
4485,64
4485,113
4486,97
4486,128
4486,3
4486,58
4486,155
4486,189
4486,62
4486,68
4486,148
4486,195
4486,160
4486,78
4486,60
4486,541
4486,151
4486,213
4486,92
4486,711
4486,48
4487,97
4487,123
4487,587
4487,662
4487,385
4487,156
4487,44
4487,124
4487,5
4487,127
4487,432
4487,189
4487,132
4487,145
4487,62
4487,264
4487,148
4487,714
4487,64
4487,209
4487,1158
4487,755
4487,434
4487,217
4487,195
4487,22
4487,186
4487,78
4487,246
4487,60
4487,512
4487,151
4487,113
4487,199
4487,528
4487,643
4487,213
4487,669
4487,92
4487,273
4487,210
4487,711
4487,48
4488,237
4488,33
4488,97
4488,40
4488,587
4488,128
4488,321
4488,420
4488,9
4488,662
4488,385
4488,515
4488,7
4488,96
4488,44
4488,499
4488,244
4488,104
4488,277
4488,206
4488,51
4488,124
4488,5
4488,127
4488,50
4488,155
4488,733
4488,432
4488,189
4488,538
4488,132
4488,214
4488,167
4488,315
4488,145
4488,376
4488,171
4488,221
4488,62
4488,13
4488,68
4488,259
4488,148
4488,714
4488,64
4488,67
4488,209
4488,1158
4488,317
4488,755
4488,434
4488,105
4488,217
4488,218
4488,184
4488,84
4488,116
4488,195
4488,22
4488,611
4488,186
4488,160
4488,78
4488,246
4488,60
4488,541
4488,352
4488,512
4488,151
4488,113
4488,199
4488,547
4488,528
4488,643
4488,213
4488,669
4488,4
4488,92
4488,134
4488,243
4488,788
4488,273
4488,164
4488,38
4488,15
4488,23
4488,711
4488,531
4488,743
4488,183
4488,48
4488,26
4489,97
4489,123
4489,128
4489,420
4489,9
4489,662
4489,3
4489,515
4489,96
4489,44
4489,104
4489,277
4489,51
4489,124
4489,642
4489,155
4489,733
4489,305
4489,432
4489,189
4489,132
4489,214
4489,376
4489,171
4489,62
4489,259
4489,714
4489,209
4489,1158
4489,317
4489,755
4489,217
4489,218
4489,184
4489,611
4489,160
4489,78
4489,246
4489,60
4489,541
4489,352
4489,512
4489,151
4489,113
4489,199
4489,669
4489,4
4489,92
4489,788
4489,273
4489,38
4489,210
4489,19
4489,23
4489,741
4489,743
4489,48
4489,26
4490,33
4490,97
4490,156
4490,51
4490,58
4490,155
4490,432
4490,189
4490,538
4490,132
4490,167
4490,171
4490,221
4490,62
4490,264
4490,148
4490,116
4490,195
4490,22
4490,160
4490,283
4490,60
4490,512
4490,151
4490,113
4490,437
4490,280
4490,27
4490,92
4490,164
4490,38
4490,23
4490,48
4491,515
4491,104
4491,277
4491,127
4491,184
4491,611
4491,4
4491,788
4491,23
4492,237
4492,420
4492,68
4492,541
4492,27
4492,531
4492,26
4493,97
4493,587
4493,420
4493,156
4493,44
4493,244
4493,104
4493,206
4493,0
4493,124
4493,5
4493,127
4493,305
4493,189
4493,214
4493,145
4493,168
4493,62
4493,259
4493,714
4493,64
4493,209
4493,755
4493,186
4493,78
4493,60
4493,151
4493,113
4493,199
4493,213
4493,669
4493,177
4493,92
4493,210
4493,711
4493,743
4494,97
4494,128
4494,44
4494,124
4494,5
4494,132
4494,290
4494,376
4494,209
4494,317
4494,434
4494,217
4494,184
4494,669
4494,437
4494,741
4494,26
4495,237
4495,97
4495,128
4495,321
4495,662
4495,96
4495,499
4495,104
4495,206
4495,51
4495,305
4495,432
4495,132
4495,315
4495,171
4495,62
4495,68
4495,264
4495,714
4495,209
4495,1158
4495,317
4495,246
4495,283
4495,512
4495,151
4495,199
4495,213
4495,134
4495,273
4495,38
4495,26
4496,587
4496,128
4496,9
4496,662
4496,96
4496,44
4496,104
4496,277
4496,51
4496,124
4496,5
4496,127
4496,733
4496,132
4496,214
4496,315
4496,41
4496,62
4496,68
4496,259
4496,714
4496,64
4496,209
4496,1158
4496,317
4496,434
4496,105
4496,217
4496,184
4496,84
4496,22
4496,186
4496,78
4496,246
4496,541
4496,352
4496,512
4496,213
4496,669
4496,134
4496,243
4496,273
4496,38
4496,210
4496,711
4496,741
4496,743
4496,26
4497,123
4497,3
4497,156
4497,499
4497,104
4497,277
4497,58
4497,733
4497,305
4497,432
4497,189
4497,132
4497,145
4497,171
4497,68
4497,264
4497,148
4497,218
4497,184
4497,22
4497,186
4497,160
4497,78
4497,60
4497,541
4497,352
4497,512
4497,151
4497,113
4497,4
4497,92
4497,134
4497,273
4497,38
4497,23
4497,531
4497,48
4498,97
4498,128
4498,321
4498,420
4498,662
4498,515
4498,44
4498,244
4498,104
4498,51
4498,58
4498,124
4498,132
4498,214
4498,167
4498,171
4498,221
4498,259
4498,64
4498,67
4498,184
4498,611
4498,160
4498,246
4498,60
4498,541
4498,151
4498,113
4498,134
4498,788
4498,38
4498,210
4498,23
4498,743
4498,48
4499,104
4499,0
4499,733
4499,305
4499,68
4499,766
4499,184
4499,541
4500,237
4500,97
4500,420
4500,662
4500,7
4500,96
4500,44
4500,104
4500,124
4500,5
4500,127
4500,642
4500,733
4500,189
4500,538
4500,132
4500,214
4500,376
4500,62
4500,13
4500,714
4500,64
4500,217
4500,22
4500,611
4500,186
4500,151
4500,643
4500,669
4500,177
4500,273
4500,210
4500,711
4500,743
4500,183
4500,26
4501,40
4501,123
4501,587
4501,128
4501,321
4501,420
4501,9
4501,662
4501,156
4501,515
4501,96
4501,44
4501,244
4501,104
4501,51
4501,0
4501,124
4501,642
4501,538
4501,214
4501,167
4501,41
4501,168
4501,376
4501,221
4501,714
4501,64
4501,67
4501,209
4501,1158
4501,317
4501,755
4501,434
4501,766
4501,217
4501,184
4501,84
4501,22
4501,246
4501,283
4501,60
4501,352
4501,512
4501,199
4501,213
4501,669
4501,437
4501,280
4501,92
4501,134
4501,273
4501,164
4501,210
4501,15
4501,23
4501,711
4501,741
4501,743
4501,26
4502,733
4502,305
4502,171
4502,317
4502,766
4502,160
4502,199
4502,213
4502,4
4503,128
4503,44
4503,5
4503,160
4503,547
4503,213
4503,27
