,H_ratio,M_ratio,T_ratio
5466,0.236842105,0.649122807,0.114035088
115,0.236842105,0.526315789,0.236842105
5625,0.236842105,0.631578947,0.131578947
2655,0.236842105,0.631578947,0.131578947
5450,0.236760125,0.573208723,0.190031153
5369,0.236734694,0.648979592,0.114285714
929,0.236619718,0.673239437,0.090140845
1820,0.23659306,0.659305994,0.104100946
1343,0.23655914,0.623655914,0.139784946
1538,0.23655914,0.612903226,0.150537634
5512,0.236514523,0.67219917,0.091286307
1012,0.236363636,0.654545455,0.109090909
140,0.236363636,0.472727273,0.290909091
2983,0.236363636,0.618181818,0.145454545
3420,0.236363636,0.640909091,0.122727273
1407,0.236263736,0.60989011,0.153846154
4121,0.236220472,0.637795276,0.125984252
1044,0.236111111,0.631944444,0.131944444
3107,0.236111111,0.652777778,0.111111111
5980,0.235849057,0.594339623,0.169811321
4598,0.235849057,0.58490566,0.179245283
3138,0.235849057,0.556603774,0.20754717
2882,0.235772358,0.569105691,0.195121951
5323,0.235772358,0.544715447,0.219512195
1948,0.235632184,0.66091954,0.103448276
185,0.235294118,0.725490196,0.039215686
4011,0.235294118,0.588235294,0.176470588
1559,0.235294118,0.588235294,0.176470588
1058,0.235294118,0.68907563,0.075630252
5640,0.235294118,0.529411765,0.235294118
4319,0.235294118,0.62745098,0.137254902
484,0.235294118,0.705882353,0.058823529
2047,0.235294118,0.60899654,0.155709343
4432,0.235294118,0.647058824,0.117647059
4798,0.235294118,0.680672269,0.084033613
2945,0.235294118,0.588235294,0.176470588
1921,0.235294118,0.611764706,0.152941176
2150,0.235294118,0.588235294,0.176470588
4165,0.235294118,0.588235294,0.176470588
4117,0.235294118,0.642156863,0.12254902
783,0.235294118,0.596638655,0.168067227
5158,0.235294118,0.583333333,0.181372549
73,0.235294118,0.615686275,0.149019608
2446,0.235154394,0.665083135,0.09976247
1545,0.235023041,0.622119816,0.142857143
4953,0.235023041,0.6359447,0.129032258
2847,0.234848485,0.648989899,0.116161616
4241,0.234693878,0.581632653,0.183673469
63,0.234693878,0.602040816,0.163265306
772,0.234693878,0.663265306,0.102040816
1057,0.234636872,0.581005587,0.184357542
2214,0.234567901,0.654320988,0.111111111
2371,0.234567901,0.62962963,0.135802469
1457,0.234527687,0.654723127,0.110749186
3609,0.234482759,0.64137931,0.124137931
1791,0.234482759,0.551724138,0.213793103
5008,0.234449761,0.564593301,0.200956938
242,0.234432234,0.644688645,0.120879121
5429,0.234375,0.609375,0.15625
1158,0.234375,0.609375,0.15625
3333,0.234375,0.598958333,0.166666667
1074,0.234375,0.666666667,0.098958333
1565,0.234042553,0.595744681,0.170212766
4199,0.234042553,0.595744681,0.170212766
1654,0.234042553,0.531914894,0.234042553
2282,0.234042553,0.654255319,0.111702128
2779,0.233918129,0.561403509,0.204678363
1030,0.233918129,0.707602339,0.058479532
2804,0.233918129,0.701754386,0.064327485
1151,0.233766234,0.659090909,0.107142857
3150,0.233766234,0.597402597,0.168831169
1735,0.233766234,0.584415584,0.181818182
5044,0.233576642,0.627737226,0.138686131
963,0.233490566,0.662735849,0.103773585
4077,0.233480176,0.660792952,0.105726872
1529,0.233333333,0.633333333,0.133333333
5502,0.233333333,0.533333333,0.233333333
2298,0.233333333,0.658333333,0.108333333
2138,0.233333333,0.666666667,0.1
536,0.233333333,0.571428571,0.195238095
1240,0.233333333,0.466666667,0.3
1237,0.233333333,0.7,0.066666667
1375,0.233333333,0.6,0.166666667
971,0.233183857,0.650224215,0.116591928
5838,0.233183857,0.623318386,0.143497758
3158,0.233108108,0.635135135,0.131756757
3759,0.233009709,0.689320388,0.077669903
1891,0.23297491,0.655913978,0.111111111
5035,0.232931727,0.646586345,0.120481928
726,0.232876712,0.630136986,0.136986301
4621,0.232804233,0.64021164,0.126984127
3450,0.232804233,0.624338624,0.142857143
3473,0.232704403,0.603773585,0.163522013
81,0.23255814,0.581395349,0.186046512
5486,0.23255814,0.604651163,0.162790698
4559,0.23255814,0.674418605,0.093023256
1024,0.23255814,0.697674419,0.069767442
3752,0.232432432,0.621621622,0.145945946
3726,0.232352941,0.702941176,0.064705882
4310,0.232323232,0.622895623,0.144781145
347,0.232323232,0.656565657,0.111111111
2849,0.232258065,0.561290323,0.206451613
4291,0.232227488,0.658767773,0.109004739
3147,0.232227488,0.6492891,0.118483412
2931,0.232142857,0.642857143,0.125
4530,0.232142857,0.464285714,0.303571429
2624,0.232026144,0.673202614,0.094771242
5025,0.232,0.584,0.184
3638,0.232,0.64,0.128
5630,0.231939163,0.653992395,0.114068441
696,0.2319202,0.678304239,0.089775561
2055,0.231884058,0.652173913,0.115942029
4266,0.231884058,0.594202899,0.173913043
1825,0.231788079,0.61589404,0.152317881
5615,0.231788079,0.688741722,0.079470199
4276,0.231707317,0.62195122,0.146341463
1161,0.231578947,0.557894737,0.210526316
5267,0.231578947,0.578947368,0.189473684
2742,0.231481481,0.638888889,0.12962963
2148,0.231372549,0.666666667,0.101960784
4514,0.231292517,0.523809524,0.244897959
1497,0.231155779,0.608040201,0.16080402
1389,0.231143552,0.673965937,0.094890511
3143,0.231132075,0.566037736,0.202830189
2271,0.23100304,0.626139818,0.142857143
4184,0.230769231,0.576923077,0.192307692
1162,0.230769231,0.679487179,0.08974359
1863,0.230769231,0.663461538,0.105769231
1083,0.230769231,0.615384615,0.153846154
1956,0.230769231,0.6,0.169230769
2443,0.230769231,0.653846154,0.115384615
3009,0.230769231,0.692307692,0.076923077
983,0.230769231,0.628205128,0.141025641
5699,0.230769231,0.655518395,0.113712375
955,0.230769231,0.668639053,0.100591716
85,0.230769231,0.512820513,0.256410256
2767,0.230769231,0.576923077,0.192307692
153,0.230769231,0.423076923,0.346153846
2889,0.230769231,0.661538462,0.107692308
5969,0.230769231,0.659340659,0.10989011
2800,0.230769231,0.604395604,0.164835165
1366,0.230769231,0.594405594,0.174825175
1009,0.230769231,0.576923077,0.192307692
2323,0.230483271,0.598513011,0.171003717
2290,0.23030303,0.690909091,0.078787879
3423,0.230283912,0.643533123,0.126182965
3564,0.230263158,0.625,0.144736842
5065,0.230188679,0.664150943,0.105660377
1761,0.230088496,0.619469027,0.150442478
4272,0.230088496,0.646017699,0.123893805
3891,0.23,0.52,0.25
2750,0.23,0.67,0.1
3551,0.229885057,0.586206897,0.183908046
583,0.229885057,0.655172414,0.114942529
2054,0.229850746,0.665671642,0.104477612
1561,0.229813665,0.602484472,0.167701863
393,0.22972973,0.608108108,0.162162162
4265,0.229665072,0.655502392,0.114832536
2476,0.229508197,0.524590164,0.245901639
2968,0.229411765,0.652941176,0.117647059
5482,0.229333333,0.650666667,0.12
3770,0.229323308,0.639097744,0.131578947
1853,0.229299363,0.719745223,0.050955414
3611,0.229268293,0.67804878,0.092682927
4800,0.229249012,0.679841897,0.090909091
4747,0.229166667,0.666666667,0.104166667
918,0.229166667,0.611111111,0.159722222
5374,0.229166667,0.645833333,0.125
1551,0.228915663,0.614457831,0.156626506
1272,0.228873239,0.669014085,0.102112676
15,0.228855721,0.691542289,0.07960199
3624,0.228813559,0.686440678,0.084745763
5853,0.22875817,0.666666667,0.104575163
1099,0.228723404,0.696808511,0.074468085
3565,0.228571429,0.628571429,0.142857143
3429,0.228571429,0.542857143,0.228571429
5440,0.228571429,0.514285714,0.257142857
2358,0.228571429,0.6,0.171428571
3501,0.228426396,0.614213198,0.157360406
5371,0.228395062,0.663580247,0.108024691
4855,0.228310502,0.602739726,0.168949772
4907,0.22826087,0.60326087,0.168478261
3822,0.22826087,0.630434783,0.141304348
5475,0.228116711,0.652519894,0.119363395
5222,0.228013029,0.657980456,0.114006515
4831,0.227848101,0.683544304,0.088607595
1490,0.227777778,0.683333333,0.088888889
4218,0.227722772,0.663366337,0.108910891
5248,0.227722772,0.633663366,0.138613861
3974,0.227642276,0.528455285,0.243902439
4018,0.227586207,0.627586207,0.144827586
4384,0.227586207,0.603448276,0.168965517
2873,0.227467811,0.618025751,0.154506438
5513,0.227272727,0.575757576,0.196969697
4369,0.227272727,0.545454545,0.227272727
1436,0.227272727,0.651515152,0.121212121
4135,0.227272727,0.681818182,0.090909091
4912,0.227272727,0.454545455,0.318181818
3542,0.227272727,0.545454545,0.227272727
1904,0.227272727,0.6875,0.085227273
1621,0.227272727,0.727272727,0.045454545
5389,0.227272727,0.636363636,0.136363636
384,0.227272727,0.5,0.272727273
5439,0.227272727,0.409090909,0.363636364
315,0.227272727,0.681818182,0.090909091
5295,0.227272727,0.772727273,0
3128,0.227129338,0.621451104,0.151419558
3688,0.226973684,0.638157895,0.134868421
1843,0.226890756,0.56302521,0.210084034
301,0.226890756,0.652661064,0.120448179
1241,0.226804124,0.618556701,0.154639175
3930,0.226804124,0.628865979,0.144329897
2095,0.226666667,0.653333333,0.12
3110,0.226666667,0.566666667,0.206666667
4026,0.226666667,0.646666667,0.126666667
2634,0.226618705,0.54676259,0.226618705
2104,0.226415094,0.528301887,0.245283019
4111,0.226415094,0.679245283,0.094339623
5516,0.226277372,0.613138686,0.160583942
3327,0.226256983,0.684357542,0.089385475
3205,0.226229508,0.678688525,0.095081967
5894,0.226086957,0.556521739,0.217391304
2060,0.22605364,0.61302682,0.16091954
3356,0.225941423,0.631799163,0.142259414
3781,0.225806452,0.693548387,0.080645161
658,0.225806452,0.64516129,0.129032258
1445,0.225806452,0.387096774,0.387096774
3152,0.225806452,0.580645161,0.193548387
1716,0.225641026,0.651282051,0.123076923
454,0.22556391,0.627819549,0.146616541
3436,0.225490196,0.558823529,0.215686275
1339,0.225352113,0.61971831,0.154929577
1530,0.225247525,0.695544554,0.079207921
4380,0.225165563,0.622516556,0.152317881
3341,0.225165563,0.589403974,0.185430464
4538,0.225,0.525,0.25
5858,0.225,0.65,0.125
3714,0.225,0.55,0.225
879,0.225,0.625,0.15
1774,0.225,0.5,0.275
5196,0.225,0.6,0.175
1955,0.225,0.65,0.125
5029,0.225,0.68125,0.09375
2842,0.224719101,0.651685393,0.123595506
3760,0.224683544,0.617088608,0.158227848
3951,0.224489796,0.668367347,0.107142857
1975,0.224489796,0.591836735,0.183673469
5105,0.224489796,0.571428571,0.204081633
2001,0.224489796,0.632653061,0.142857143
1616,0.224409449,0.673228346,0.102362205
5553,0.224334601,0.653992395,0.121673004
1160,0.224299065,0.551401869,0.224299065
1463,0.224137931,0.698275862,0.077586207
5874,0.224080268,0.652173913,0.123745819
2198,0.223880597,0.686567164,0.089552239
137,0.223880597,0.696517413,0.07960199
1981,0.223880597,0.537313433,0.23880597
501,0.223880597,0.462686567,0.313432836
2870,0.223776224,0.552447552,0.223776224
4983,0.223776224,0.559440559,0.216783217
2684,0.223744292,0.630136986,0.146118721
1056,0.223684211,0.5,0.276315789
4691,0.223684211,0.671052632,0.105263158
5905,0.223684211,0.611842105,0.164473684
2407,0.223684211,0.578947368,0.197368421
2390,0.223684211,0.644736842,0.131578947
3866,0.223529412,0.694117647,0.082352941
4311,0.223404255,0.553191489,0.223404255
2745,0.223350254,0.685279188,0.091370558
3558,0.223333333,0.69,0.086666667
591,0.223140496,0.665289256,0.111570248
386,0.223076923,0.580769231,0.196153846
2478,0.222996516,0.606271777,0.170731707
5607,0.222972973,0.621621622,0.155405405
335,0.222972973,0.601351351,0.175675676
2242,0.222891566,0.656626506,0.120481928
2255,0.222857143,0.617142857,0.16
2971,0.222222222,0.361111111,0.416666667
2005,0.222222222,0.611111111,0.166666667
4474,0.222222222,0.694444444,0.083333333
618,0.222222222,0.444444444,0.333333333
4890,0.222222222,0.584795322,0.192982456
544,0.222222222,0.604938272,0.172839506
1321,0.222222222,0.625730994,0.152046784
4902,0.222222222,0.614814815,0.162962963
4288,0.222222222,0.62962963,0.148148148
4820,0.222222222,0.555555556,0.222222222
1539,0.222222222,0.62962963,0.148148148
5150,0.222222222,0.694444444,0.083333333
1532,0.222222222,0.674603175,0.103174603
4278,0.222222222,0.666666667,0.111111111
2413,0.222222222,0.518518519,0.259259259
2415,0.222222222,0.638888889,0.138888889
1620,0.222222222,0.666666667,0.111111111
1102,0.222222222,0.592592593,0.185185185
3492,0.222222222,0.523809524,0.253968254
3274,0.222222222,0.636363636,0.141414141
4385,0.222222222,0.481481481,0.296296296
3375,0.222222222,0.62962963,0.148148148
2099,0.222222222,0.638888889,0.138888889
511,0.222222222,0.592592593,0.185185185
3299,0.221854305,0.546357616,0.231788079
2247,0.221789883,0.595330739,0.182879377
4708,0.221674877,0.628078818,0.150246305
326,0.221635884,0.678100264,0.100263852
1690,0.22147651,0.610738255,0.167785235
3652,0.221453287,0.633217993,0.14532872
3679,0.221354167,0.588541667,0.190104167
4954,0.221311475,0.540983607,0.237704918
1218,0.221276596,0.591489362,0.187234043
5063,0.221238938,0.654867257,0.123893805
4141,0.221238938,0.690265487,0.088495575
3833,0.221153846,0.682692308,0.096153846
631,0.221153846,0.689102564,0.08974359
5239,0.221052632,0.642105263,0.136842105
3394,0.220858896,0.588957055,0.190184049
2411,0.220858896,0.705521472,0.073619632
5024,0.220779221,0.532467532,0.246753247
4029,0.220779221,0.571428571,0.207792208
3924,0.220779221,0.636363636,0.142857143
2888,0.220744681,0.688829787,0.090425532
1286,0.220588235,0.602941176,0.176470588
4716,0.220588235,0.514705882,0.264705882
5673,0.220588235,0.588235294,0.191176471
657,0.220338983,0.593220339,0.186440678
2546,0.220338983,0.508474576,0.271186441
5720,0.220338983,0.703389831,0.076271186
4451,0.220216606,0.653429603,0.126353791
3206,0.22,0.55,0.23
3505,0.22,0.59,0.19
2795,0.22,0.66,0.12
4875,0.22,0.55,0.23
3869,0.22,0.6,0.18
3065,0.219858156,0.638297872,0.141843972
2355,0.219858156,0.631205674,0.14893617
5300,0.219858156,0.574468085,0.205673759
2043,0.21978022,0.67032967,0.10989011
1495,0.21978022,0.527472527,0.252747253
1139,0.21978022,0.664835165,0.115384615
2600,0.21978022,0.637362637,0.142857143
5679,0.21978022,0.653846154,0.126373626
4620,0.21969697,0.553030303,0.227272727
452,0.21969697,0.613636364,0.166666667
2656,0.21969697,0.704545455,0.075757576
4470,0.219672131,0.701639344,0.078688525
4551,0.219512195,0.43902439,0.341463415
1075,0.219512195,0.585365854,0.195121951
4660,0.219512195,0.634146341,0.146341463
3958,0.219512195,0.609756098,0.170731707
4330,0.219512195,0.634146341,0.146341463
34,0.219512195,0.682926829,0.097560976
1628,0.219512195,0.667405765,0.11308204
1113,0.219435737,0.570532915,0.210031348
3993,0.219373219,0.58974359,0.190883191
4315,0.219354839,0.651612903,0.129032258
3871,0.219298246,0.675438596,0.105263158
1546,0.219298246,0.678362573,0.102339181
2050,0.219230769,0.630769231,0.15
2145,0.219178082,0.652968037,0.127853881
2959,0.219178082,0.698630137,0.082191781
2611,0.219114219,0.624708625,0.156177156
3184,0.219047619,0.542857143,0.238095238
2101,0.219047619,0.695238095,0.085714286
3964,0.21875,0.75,0.03125
5144,0.21875,0.5625,0.21875
5537,0.21875,0.59375,0.1875
5867,0.21875,0.625,0.15625
895,0.21875,0.71875,0.0625
1007,0.21875,0.75,0.03125
1517,0.21875,0.515625,0.265625
5816,0.21875,0.6875,0.09375
627,0.21875,0.59375,0.1875
338,0.218232044,0.660220994,0.121546961
1364,0.218181818,0.436363636,0.345454545
179,0.218181818,0.636363636,0.145454545
5097,0.218045113,0.62406015,0.157894737
3563,0.218009479,0.63507109,0.146919431
3520,0.21799308,0.574394464,0.207612457
3953,0.217948718,0.688034188,0.094017094
401,0.217948718,0.692307692,0.08974359
403,0.217857143,0.678571429,0.103571429
3625,0.217821782,0.698019802,0.084158416
2748,0.217791411,0.616564417,0.165644172
1636,0.217647059,0.617647059,0.164705882
3125,0.217514124,0.703389831,0.079096045
2209,0.217391304,0.565217391,0.217391304
2470,0.217391304,0.695652174,0.086956522
2610,0.217391304,0.586956522,0.195652174
5619,0.217391304,0.684782609,0.097826087
828,0.217391304,0.591304348,0.191304348
2113,0.217391304,0.543478261,0.239130435
2687,0.217391304,0.565217391,0.217391304
3970,0.217391304,0.679841897,0.102766798
3634,0.217391304,0.695652174,0.086956522
1426,0.217277487,0.691099476,0.091623037
2110,0.21719457,0.615384615,0.167420814
4489,0.216981132,0.648584906,0.134433962
1937,0.216949153,0.698305085,0.084745763
429,0.216763006,0.60982659,0.173410405
5872,0.216730038,0.669201521,0.114068441
5096,0.21641791,0.641791045,0.141791045
735,0.216284987,0.704834606,0.078880407
903,0.216216216,0.648648649,0.135135135
5379,0.216216216,0.621621622,0.162162162
512,0.216216216,0.594594595,0.189189189
108,0.216216216,0.594594595,0.189189189
2275,0.216216216,0.648648649,0.135135135
2708,0.216216216,0.675675676,0.108108108
5717,0.216145833,0.638020833,0.145833333
1693,0.216129032,0.670967742,0.112903226
4681,0.216049383,0.592592593,0.191358025
5121,0.216049383,0.709876543,0.074074074
1216,0.215962441,0.638497653,0.145539906
2454,0.215946844,0.641196013,0.142857143
2805,0.215909091,0.556818182,0.227272727
5779,0.215736041,0.634517766,0.149746193
453,0.215736041,0.652284264,0.131979695
3137,0.215686275,0.647058824,0.137254902
1419,0.215686275,0.490196078,0.294117647
862,0.215517241,0.362068966,0.422413793
744,0.215488215,0.696969697,0.087542088
2929,0.215469613,0.61878453,0.165745856
4600,0.215384615,0.607692308,0.176923077
3607,0.215384615,0.657692308,0.126923077
4000,0.215384615,0.646153846,0.138461538
4362,0.215384615,0.565384615,0.219230769
1714,0.215328467,0.678832117,0.105839416
1542,0.215017065,0.723549488,0.061433447
5649,0.215,0.605,0.18
223,0.21484375,0.640625,0.14453125
5255,0.214765101,0.543624161,0.241610738
4951,0.21474359,0.596153846,0.189102564
4456,0.214723926,0.576687117,0.208588957
175,0.214511041,0.624605678,0.160883281
2871,0.214285714,0.75,0.035714286
663,0.214285714,0.660714286,0.125
2249,0.214285714,0.585714286,0.2
507,0.214285714,0.452380952,0.333333333
5959,0.214285714,0.657142857,0.128571429
824,0.214285714,0.633116883,0.152597403
2170,0.214285714,0.682539683,0.103174603
4550,0.214285714,0.75,0.035714286
5090,0.214285714,0.666666667,0.119047619
3286,0.214285714,0.607142857,0.178571429
5924,0.214285714,0.668831169,0.116883117
1893,0.214285714,0.464285714,0.321428571
4974,0.214285714,0.571428571,0.214285714
4406,0.214285714,0.661490683,0.124223602
5656,0.214285714,0.357142857,0.428571429
3132,0.214285714,0.571428571,0.214285714
5171,0.214285714,0.607142857,0.178571429
5383,0.214285714,0.571428571,0.214285714
260,0.214285714,0.62987013,0.155844156
2486,0.214285714,0.62987013,0.155844156
1752,0.214285714,0.649769585,0.1359447
5852,0.213855422,0.61746988,0.168674699
4210,0.213740458,0.702290076,0.083969466
534,0.213592233,0.54368932,0.242718447
4379,0.213541667,0.578125,0.208333333
2885,0.213541667,0.645833333,0.140625
4127,0.213483146,0.505617978,0.280898876
6019,0.213483146,0.606741573,0.179775281
1380,0.213438735,0.56916996,0.217391304
1484,0.213375796,0.608280255,0.178343949
3780,0.213333333,0.656666667,0.13
1533,0.213333333,0.64,0.146666667
4426,0.213333333,0.613333333,0.173333333
4866,0.213333333,0.653333333,0.133333333
2629,0.213235294,0.676470588,0.110294118
4977,0.213114754,0.628415301,0.158469945
334,0.213114754,0.68852459,0.098360656
2972,0.213017751,0.644970414,0.142011834
1875,0.213017751,0.647928994,0.139053254
4786,0.212820513,0.658974359,0.128205128
676,0.212820513,0.628205128,0.158974359
4529,0.212765957,0.638297872,0.14893617
5766,0.212765957,0.553191489,0.234042553
1905,0.212765957,0.574468085,0.212765957
5698,0.212698413,0.60952381,0.177777778
5566,0.212598425,0.653543307,0.133858268
2921,0.212598425,0.645669291,0.141732283
604,0.212543554,0.703832753,0.083623693
2896,0.2125,0.6375,0.15
5571,0.212389381,0.539823009,0.247787611
4457,0.212264151,0.580188679,0.20754717
4724,0.212121212,0.636363636,0.151515152
5623,0.212121212,0.625,0.162878788
4113,0.212121212,0.575757576,0.212121212
738,0.212121212,0.545454545,0.242424242
5089,0.212121212,0.666666667,0.121212121
1510,0.212121212,0.636363636,0.151515152
3083,0.212121212,0.535353535,0.252525253
4394,0.212121212,0.515151515,0.272727273
687,0.212025316,0.626582278,0.161392405
5099,0.21182266,0.561576355,0.226600985
3304,0.211764706,0.611764706,0.176470588
1637,0.211764706,0.623529412,0.164705882
321,0.211711712,0.644144144,0.144144144
4323,0.211678832,0.700729927,0.087591241
4437,0.211618257,0.709543568,0.078838174
271,0.211538462,0.676282051,0.112179487
437,0.211538462,0.75,0.038461538
5010,0.211538462,0.576923077,0.211538462
4107,0.211428571,0.68,0.108571429
4865,0.211382114,0.556910569,0.231707317
2485,0.211382114,0.634146341,0.154471545
2166,0.211267606,0.516431925,0.272300469
2386,0.211267606,0.605633803,0.183098592
4721,0.211267606,0.676056338,0.112676056
188,0.211267606,0.605633803,0.183098592
4328,0.211221122,0.712871287,0.075907591
1694,0.211055276,0.600502513,0.188442211
499,0.211055276,0.663316583,0.125628141
5020,0.211009174,0.633027523,0.155963303
4171,0.210884354,0.673469388,0.115646259
4511,0.210884354,0.591836735,0.197278912
1594,0.210884354,0.673469388,0.115646259
3363,0.210743802,0.652892562,0.136363636
2232,0.210691824,0.691823899,0.097484277
3487,0.210691824,0.635220126,0.15408805
4570,0.210526316,0.552631579,0.236842105
2447,0.210526316,0.649122807,0.140350877
2608,0.210526316,0.574561404,0.214912281
3860,0.210526316,0.561403509,0.228070175
4763,0.210526316,0.50877193,0.280701754
4520,0.210526316,0.659649123,0.129824561
1398,0.210526316,0.526315789,0.263157895
1915,0.210526316,0.447368421,0.342105263
5965,0.210526316,0.552631579,0.236842105
1153,0.210526316,0.592105263,0.197368421
2151,0.210526316,0.5,0.289473684
551,0.210526316,0.688596491,0.100877193
3326,0.210526316,0.605263158,0.184210526
4797,0.210526316,0.49122807,0.298245614
2491,0.210526316,0.552631579,0.236842105
312,0.210526316,0.649122807,0.140350877
5938,0.210526316,0.547368421,0.242105263
3931,0.210300429,0.699570815,0.090128755
4452,0.21025641,0.635897436,0.153846154
4635,0.210191083,0.589171975,0.200636943
4347,0.210144928,0.666666667,0.123188406
2674,0.210084034,0.521008403,0.268907563
5949,0.209944751,0.64640884,0.143646409
4626,0.20984456,0.655440415,0.134715026
1922,0.20979021,0.682983683,0.107226107
4679,0.209677419,0.612903226,0.177419355
6006,0.209677419,0.580645161,0.209677419
3218,0.209677419,0.483870968,0.306451613
1924,0.209302326,0.534883721,0.255813953
4225,0.209302326,0.496124031,0.294573643
1135,0.209302326,0.598837209,0.191860465
4357,0.209302326,0.790697674,0
3313,0.209302326,0.66807611,0.122621564
1243,0.20923913,0.673913043,0.116847826
3229,0.209183673,0.484693878,0.306122449
4022,0.209134615,0.677884615,0.112980769
648,0.209039548,0.621468927,0.169491525
2901,0.208835341,0.62248996,0.168674699
5397,0.208762887,0.613402062,0.177835052
6003,0.208661417,0.704724409,0.086614173
3678,0.208633094,0.647482014,0.143884892
1984,0.208480565,0.674911661,0.116607774
198,0.208443272,0.722955145,0.068601583
1627,0.208333333,0.458333333,0.333333333
4166,0.208333333,0.583333333,0.208333333
2791,0.208333333,0.458333333,0.333333333
2694,0.208333333,0.597222222,0.194444444
4421,0.208333333,0.541666667,0.25
2335,0.208333333,0.604166667,0.1875
3348,0.208333333,0.6875,0.104166667
4142,0.208333333,0.625,0.166666667
2647,0.208333333,0.708333333,0.083333333
5016,0.208333333,0.53125,0.260416667
5796,0.208333333,0.583333333,0.208333333
4348,0.208333333,0.708333333,0.083333333
3939,0.208333333,0.375,0.416666667
2163,0.208333333,0.677083333,0.114583333
410,0.208333333,0.739583333,0.052083333
4434,0.208333333,0.5625,0.229166667
4008,0.208333333,0.583333333,0.208333333
3935,0.208333333,0.672619048,0.119047619
4201,0.208333333,0.625,0.166666667
4930,0.208333333,0.6875,0.104166667
2455,0.208333333,0.651041667,0.140625
58,0.208237986,0.700228833,0.091533181
6010,0.208201893,0.675078864,0.116719243
1939,0.208144796,0.642533937,0.149321267
2020,0.208067941,0.675159236,0.116772824
2796,0.207920792,0.655940594,0.136138614
3773,0.207756233,0.662049861,0.130193906
2833,0.20754717,0.622641509,0.169811321
1355,0.20754717,0.754716981,0.037735849
2208,0.20754717,0.630188679,0.162264151
262,0.20754717,0.660377358,0.132075472
1786,0.20754717,0.396226415,0.396226415
2267,0.20754717,0.698113208,0.094339623
899,0.207430341,0.640866873,0.151702786
3976,0.20735786,0.618729097,0.173913043
5667,0.207317073,0.655487805,0.137195122
5718,0.207253886,0.637305699,0.155440415
3001,0.207119741,0.621359223,0.171521036
337,0.207070707,0.545454545,0.247474747
5,0.207070707,0.5,0.292929293
4436,0.207048458,0.669603524,0.123348018
922,0.206997085,0.673469388,0.119533528
369,0.206896552,0.724137931,0.068965517
5132,0.206896552,0.637931034,0.155172414
3632,0.206896552,0.655172414,0.137931034
1729,0.206896552,0.362068966,0.431034483
201,0.206896552,0.540229885,0.252873563
937,0.206896552,0.612068966,0.181034483
3342,0.206896552,0.706896552,0.086206897
2466,0.206896552,0.620689655,0.172413793
357,0.206896552,0.603448276,0.189655172
5405,0.206896552,0.594827586,0.198275862
3381,0.206896552,0.413793103,0.379310345
3430,0.206896552,0.613300493,0.179802956
3732,0.206730769,0.610576923,0.182692308
5480,0.206666667,0.66,0.133333333
3578,0.206642066,0.697416974,0.095940959
5458,0.206632653,0.591836735,0.201530612
4116,0.20661157,0.64738292,0.14600551
2427,0.20661157,0.570247934,0.223140496
2734,0.20661157,0.652892562,0.140495868
5103,0.206557377,0.655737705,0.137704918
3497,0.206521739,0.576086957,0.217391304
1193,0.206521739,0.670289855,0.123188406
111,0.206521739,0.695652174,0.097826087
2703,0.206521739,0.510869565,0.282608696
765,0.206467662,0.691542289,0.10199005
430,0.206349206,0.619047619,0.174603175
1353,0.206349206,0.698412698,0.095238095
1418,0.206293706,0.604895105,0.188811189
3582,0.206185567,0.567010309,0.226804124
1062,0.206185567,0.68556701,0.108247423
1021,0.20610687,0.671755725,0.122137405
2436,0.206088993,0.674473068,0.119437939
133,0.205882353,0.641176471,0.152941176
1271,0.205882353,0.658823529,0.135294118
1633,0.205882353,0.764705882,0.029411765
767,0.205882353,0.558823529,0.235294118
2218,0.205882353,0.617647059,0.176470588
5476,0.205882353,0.647058824,0.147058824
1772,0.205882353,0.529411765,0.264705882
451,0.205741627,0.602870813,0.19138756
5659,0.205741627,0.645933014,0.148325359
1206,0.205673759,0.645390071,0.14893617
1124,0.205655527,0.652956298,0.141388175
1516,0.205479452,0.623287671,0.171232877
805,0.205479452,0.561643836,0.232876712
22,0.205387205,0.673400673,0.121212121
3193,0.205263158,0.631578947,0.163157895
1107,0.205128205,0.551282051,0.243589744
5891,0.205128205,0.705128205,0.08974359
1220,0.205128205,0.543589744,0.251282051
3527,0.205128205,0.692307692,0.102564103
5444,0.205128205,0.717948718,0.076923077
1531,0.205128205,0.538461538,0.256410256
4838,0.205128205,0.641025641,0.153846154
5957,0.205020921,0.627615063,0.167364017
5857,0.205,0.705,0.09
1640,0.204968944,0.683229814,0.111801242
5434,0.204918033,0.606557377,0.18852459
4222,0.204918033,0.62295082,0.172131148
4932,0.204819277,0.584337349,0.210843373
2185,0.204778157,0.604095563,0.19112628
4750,0.204724409,0.618110236,0.177165354
3599,0.204545455,0.653409091,0.142045455
4188,0.204545455,0.636363636,0.159090909
102,0.204545455,0.590909091,0.204545455
3550,0.204481793,0.647058824,0.148459384
1255,0.204255319,0.553191489,0.242553191
3378,0.204255319,0.553191489,0.242553191
4823,0.204255319,0.625531915,0.170212766
2781,0.204225352,0.63028169,0.165492958
3343,0.204081633,0.591836735,0.204081633
1494,0.204081633,0.642857143,0.153061224
405,0.204081633,0.591836735,0.204081633
5547,0.203947368,0.697368421,0.098684211
1374,0.203883495,0.689320388,0.106796117
1593,0.203883495,0.621359223,0.174757282
